City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
350,Humaita,BR,-7.5061,-63.0208,72.64,98,100,1.95,light rain
351,Visby,SE,57.6409,18.296,42.06,87,0,17.27,clear sky
352,Maceio,BR,-9.6658,-35.7353,90.84,43,40,12.66,scattered clouds
353,San Carlos De Bariloche,AR,-41.1456,-71.3082,71.71,33,35,11.61,scattered clouds
354,Yeppoon,AU,-23.1333,150.7333,74.98,81,75,20.2,broken clouds
355,Oktyabrskoye,RU,43.0645,44.7417,32.14,80,75,4.47,broken clouds
356,Buala,SB,-8.145,159.5921,78.73,86,100,3.2,moderate rain
357,Grindavik,IS,63.8424,-22.4338,30.67,74,40,11.5,light snow
358,Iqaluit,CA,63.7506,-68.5145,-29.31,66,44,8.99,scattered clouds
359,Sur,OM,22.5667,59.5289,71.89,68,0,12.37,clear sky
360,Champerico,GT,14.3,-91.9167,86.76,61,11,1.36,few clouds
361,Perbaungan,ID,3.5679,98.956,77.11,92,93,6.67,overcast clouds
362,Eirunepe,BR,-6.6603,-69.8736,84.72,65,80,4.18,broken clouds
363,Bengkulu,ID,-3.8004,102.2655,78.04,83,64,5.61,broken clouds
364,Methoni,GR,36.8197,21.7049,59.22,72,9,5.46,clear sky
365,Torbay,CA,47.6666,-52.7314,21.88,91,100,7.0,overcast clouds
366,Marsa Matruh,EG,31.3525,27.2453,59.05,62,2,12.19,clear sky
367,Hualmay,PE,-11.0964,-77.6139,74.46,71,82,9.13,broken clouds
368,Saint-Augustin,CA,51.226,-58.6502,-1.48,75,71,13.91,broken clouds
369,Camana,PE,-16.6228,-72.7111,73.26,76,95,8.59,overcast clouds
370,Cap Malheureux,MU,-19.9842,57.6142,82.47,75,32,4.0,scattered clouds
371,Cacu,BR,-18.5567,-51.1308,86.92,57,13,3.06,few clouds
372,College,US,64.8569,-147.8028,2.41,74,100,6.91,overcast clouds
373,Pacific Grove,US,36.6177,-121.9166,50.09,71,22,8.99,few clouds
374,Amapa,BR,1.0,-52.0,80.46,77,51,5.95,broken clouds
375,Warri,NG,5.5167,5.75,92.86,44,81,12.28,broken clouds
376,Coahuayana,MX,18.7333,-103.6833,78.66,48,0,1.3,clear sky
377,Zyryanka,RU,65.75,150.85,-34.13,99,20,4.56,few clouds
378,Lavrentiya,RU,65.5833,-171.0,-18.54,94,34,6.29,scattered clouds
379,Fayaoue,NC,-20.65,166.5333,80.55,82,17,20.65,few clouds
380,Estelle,US,29.8458,-90.1067,55.99,66,40,10.36,scattered clouds
381,Acarau,BR,-2.8856,-40.12,87.58,56,91,16.08,overcast clouds
382,Zhigansk,RU,66.7697,123.3711,-39.12,100,36,2.44,scattered clouds
383,Evensk,RU,61.95,159.2333,-1.61,69,17,11.95,few clouds
384,Arvika,SE,59.6553,12.5852,39.81,78,57,11.48,broken clouds
385,Mogadishu,SO,2.0371,45.3438,78.49,74,0,20.96,clear sky
386,Bac Lieu,VN,9.285,105.7244,80.01,78,9,14.36,clear sky
387,Areosa,PT,41.7178,-8.8571,57.33,73,100,9.75,overcast clouds
388,Mount Isa,AU,-20.7333,139.5,80.37,47,51,8.05,broken clouds
389,Crotone,IT,39.0851,17.1178,55.92,84,19,21.03,few clouds
390,Marsh Harbour,BS,26.5412,-77.0636,68.81,60,100,25.81,overcast clouds
391,Louga,RU,58.7372,29.8453,33.67,89,100,10.38,overcast clouds
392,Awjilah,LY,29.1081,21.2869,66.15,29,1,8.12,clear sky
393,Dudinka,RU,69.4058,86.1778,-24.07,97,50,3.51,scattered clouds
394,Vestmannaeyjar,IS,63.4427,-20.2734,36.59,60,20,14.97,light rain
395,Victoria Point,AU,-27.5833,153.3,71.15,90,27,3.0,scattered clouds
396,Severodvinsk,RU,64.5635,39.8302,10.51,90,31,5.88,scattered clouds
397,Iberia,US,29.9502,-91.7507,54.97,71,0,10.36,clear sky
398,Shchebetovka,UA,44.9333,35.15,39.9,67,12,3.24,few clouds
399,Tabira,BR,-7.5908,-37.5394,92.07,31,22,5.75,few clouds
400,Filimonovo,RU,56.2011,95.4611,-3.78,99,100,4.7,overcast clouds
401,Richards Bay,ZA,-28.783,32.0377,77.81,66,16,12.01,few clouds
402,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,92.44,42,34,0.63,scattered clouds
403,Chokurdakh,RU,70.6333,147.9167,-33.03,100,95,5.21,overcast clouds
404,Tiznit,MA,29.5833,-9.5,69.69,33,20,10.89,few clouds
405,Imbituba,BR,-28.24,-48.6703,84.09,44,0,6.6,clear sky
406,Chulman,RU,56.8479,124.9104,-35.81,100,93,0.38,overcast clouds
407,Muros,ES,42.7762,-9.0603,57.24,77,100,13.11,overcast clouds
408,Iquitos,PE,-3.7481,-73.2472,82.44,78,75,3.44,broken clouds
409,Chernyshevskiy,RU,63.0128,112.4714,-13.18,99,98,3.24,overcast clouds
410,Boende,CD,-0.2167,20.8667,95.86,25,99,3.27,overcast clouds
411,Tahoua,NE,14.8888,5.2692,96.4,7,3,9.64,clear sky
412,Kalmunai,LK,7.4167,81.8167,76.8,70,68,10.33,broken clouds
413,Anaconda,US,46.1285,-112.9423,29.97,87,98,3.96,overcast clouds
414,Saint-Pierre,RE,-21.3393,55.4781,82.08,78,20,12.66,few clouds
415,Lata,PT,40.1629,-8.3327,59.72,51,93,6.46,overcast clouds
416,Miami,US,25.7743,-80.1937,73.02,63,0,19.57,clear sky
417,Lac-Megantic,CA,45.5834,-70.8823,5.22,88,100,12.59,light snow
418,Zunyi,CN,27.6867,106.9072,46.54,84,100,7.05,overcast clouds
419,Namie,JP,37.4833,141.0,39.72,92,100,2.59,overcast clouds
420,Jibuti,DJ,11.5,42.5,76.42,60,9,12.39,clear sky
421,Vao,NC,-22.6667,167.4833,77.56,80,95,21.32,overcast clouds
422,Boyuibe,BO,-20.4167,-63.2833,87.35,39,16,6.46,few clouds
423,Fare,PF,-16.7,-151.0167,80.73,74,51,15.57,broken clouds
424,Luancheng,CN,37.8792,114.6517,25.66,47,8,4.74,clear sky
425,Barkot,IN,30.8167,78.2,45.45,80,20,3.76,few clouds
426,Mareeba,AU,-17.0,145.4333,73.44,94,72,1.81,broken clouds
427,Ambon,ID,-3.6954,128.1814,77.14,88,40,6.91,scattered clouds
428,Bayir,TR,37.2687,28.2167,54.12,66,0,5.08,clear sky
429,Sekoma,BW,-24.4,23.8833,90.72,23,98,9.17,overcast clouds
430,Abalak,RU,58.1286,68.5944,-9.87,100,23,2.06,few clouds
431,Vanimo,PG,-2.6741,141.3028,77.2,91,98,5.46,overcast clouds
432,Port Hardy,CA,50.6996,-127.4199,43.75,83,91,16.82,overcast clouds
433,Udachnyy,RU,66.4167,112.4,-26.95,100,8,1.1,clear sky
434,General Roca,AR,-39.0333,-67.5833,93.61,14,1,14.29,clear sky
435,Thinadhoo,MV,0.5333,72.9333,82.36,71,98,12.35,overcast clouds
436,Labranzagrande,CO,5.5622,-72.575,75.69,62,93,4.29,overcast clouds
437,Kasangulu,CD,-4.5911,15.1708,86.2,58,90,5.32,overcast clouds
438,Zelenogorskiy,RU,55.0333,87.0,21.72,94,100,4.05,overcast clouds
439,Mahon,ES,39.8885,4.2658,54.16,82,75,6.91,broken clouds
440,Klaksvik,FO,62.2266,-6.589,38.32,71,100,30.06,overcast clouds
441,Tabas,IR,33.5959,56.9244,55.76,31,0,6.04,clear sky
442,Kaffrine,SN,14.1059,-15.5508,95.0,8,90,11.18,overcast clouds
443,Novo Aripuana,BR,-5.1206,-60.3797,74.21,94,100,1.86,overcast clouds
444,Katangli,RU,51.7102,143.2326,-2.74,93,100,8.88,overcast clouds
445,Talara,PE,-4.5772,-81.2719,81.36,54,40,14.97,scattered clouds
446,Carutapera,BR,-1.195,-46.02,80.29,82,88,6.67,overcast clouds
447,La Ronge,CA,55.1001,-105.2842,5.52,86,99,8.57,overcast clouds
448,Rio Rancho,US,35.2334,-106.6645,47.35,30,0,1.01,clear sky
449,Kitimat,CA,54.0524,-128.6534,35.98,31,71,1.97,broken clouds
450,Plaster Rock,CA,46.9065,-67.39,9.12,76,66,10.27,broken clouds
451,Pekan,MY,3.4836,103.3996,77.77,87,100,4.52,overcast clouds
452,Hobyo,SO,5.3505,48.5268,77.81,64,6,17.83,clear sky
453,Egvekinot,RU,66.3167,-179.1667,-14.89,87,11,9.62,few clouds
454,Pampierstad,ZA,-27.7832,24.6877,86.18,34,98,4.65,overcast clouds
455,Tuatapere,NZ,-46.1333,167.6833,58.82,96,100,4.61,overcast clouds
456,Mandalgovi,MN,45.7625,106.2708,-1.53,82,31,3.44,scattered clouds
457,Guna,IN,24.65,77.3167,66.49,32,10,7.25,clear sky
458,Caravelas,BR,-17.7125,-39.2481,87.58,58,34,9.89,scattered clouds
459,Shimoda,JP,34.6667,138.95,44.1,69,60,21.41,broken clouds
460,Sisimiut,GL,66.9395,-53.6735,0.66,88,100,9.26,overcast clouds
461,Belmonte,BR,-15.8631,-38.8828,86.5,71,53,9.35,broken clouds
462,Laguna,US,38.421,-121.4238,48.33,63,0,10.36,clear sky
463,Oranjemund,NA,-28.55,16.4333,71.2,83,46,12.03,scattered clouds
464,Portland,US,45.5234,-122.6762,43.36,92,75,3.0,broken clouds
465,Paita,PE,-5.0892,-81.1144,81.16,72,82,9.64,broken clouds
466,Dingle,PH,10.9995,122.6711,73.11,83,98,6.85,overcast clouds
467,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,95.56,28,5,4.29,clear sky
468,Praia Da Vitoria,PT,38.7333,-27.0667,62.76,94,45,12.95,scattered clouds
469,Sistranda,NO,63.7256,8.834,30.16,75,100,13.62,overcast clouds
470,Lorengau,PG,-2.0226,147.2712,80.13,78,95,2.71,overcast clouds
471,Celestun,MX,20.8667,-90.4,69.78,63,100,10.89,overcast clouds
472,Ust-Kut,RU,56.7938,105.7672,-22.41,100,45,1.9,scattered clouds
473,Thayetmyo,MM,19.3167,95.1833,74.91,28,11,4.32,few clouds
474,Bibiani,GH,6.4635,-2.3194,96.8,27,61,2.82,broken clouds
475,Salym,RU,60.0625,71.4789,-13.76,100,59,2.3,broken clouds
476,Sangar,RU,63.9242,127.4739,-34.49,99,19,2.04,few clouds
477,Quatre Cocos,MU,-20.2078,57.7625,82.09,82,35,10.38,scattered clouds
478,Laurel,US,39.0993,-76.8483,32.59,48,75,3.44,broken clouds
479,Cockburn Town,TC,21.4612,-71.1419,77.63,75,76,18.84,broken clouds
480,Marzuq,YE,14.4,46.4667,70.75,21,1,8.16,clear sky
481,Road Town,VG,18.4167,-64.6167,82.49,74,40,10.36,scattered clouds
482,Bako,ET,5.7833,36.5667,79.95,30,98,2.59,overcast clouds
483,Vostok,RU,46.4856,135.8833,6.57,94,100,3.69,overcast clouds
484,Shirokiy,RU,49.758,129.523,10.74,96,100,5.82,light snow
485,Shenandoah,US,30.4013,-91.0009,55.89,67,6,1.01,clear sky
486,Husavik,IS,66.0449,-17.3389,34.27,76,100,30.18,overcast clouds
487,Bilma,NE,18.6853,12.9164,86.52,6,3,8.34,clear sky
488,Escarcega,MX,18.6089,-90.7454,69.69,63,47,4.38,scattered clouds
489,Aruppukkottai,IN,9.5167,78.1,82.83,62,86,14.72,overcast clouds
490,Mahbubabad,IN,17.6167,80.0167,78.06,36,7,3.87,clear sky
491,Porto Novo,BJ,6.4965,2.6036,89.37,57,61,12.33,broken clouds
492,Bubaque,GW,11.2833,-15.8333,82.4,50,7,5.1,clear sky
493,Kintampo,GH,8.0563,-1.7306,100.17,12,20,5.28,few clouds
494,Clinton,US,42.587,-82.9199,25.02,69,23,3.0,few clouds
495,Platteville,US,42.7342,-90.4785,24.48,100,0,12.66,clear sky
496,Bandrele,YT,-12.9067,45.1914,82.15,78,0,10.36,clear sky
497,Cervo,ES,43.6702,-7.4101,56.97,70,100,15.23,overcast clouds
498,San Antonio,US,29.4241,-98.4936,57.78,82,0,3.44,clear sky
499,Svetlogorsk,BY,52.6333,29.7333,31.75,75,32,9.71,scattered clouds
500,Springdale,US,36.1867,-94.1288,53.71,48,0,12.66,clear sky
501,Brae,GB,60.3964,-1.353,40.91,76,100,15.3,overcast clouds
502,Okha,RU,53.5739,142.9478,-5.08,97,99,15.35,overcast clouds
503,Andenes,NO,69.3143,16.1194,26.08,86,0,10.36,clear sky
504,Salinopolis,BR,-0.6136,-47.3561,79.54,77,90,9.71,overcast clouds
505,Seoul,KR,37.5683,126.9778,20.71,45,16,12.06,few clouds
506,Eyl,SO,7.9803,49.8164,76.64,61,100,19.17,overcast clouds
507,Pascagoula,US,30.3658,-88.5561,55.4,70,0,4.61,clear sky
508,De Aar,ZA,-30.6497,24.0123,76.95,49,96,28.9,light rain
509,Maniitsoq,GL,65.4167,-52.9,0.97,87,100,1.95,light snow
510,Nhulunbuy,AU,-12.2333,136.7667,79.41,89,63,3.44,broken clouds
511,Komsomolskiy,UZ,40.4272,71.7189,36.82,60,55,1.5,broken clouds
512,Novyy Urengoy,RU,66.0833,76.6333,-11.7,100,90,8.14,overcast clouds
513,Umm Lajj,SA,25.0213,37.2685,71.02,58,0,12.57,clear sky
514,Bajil,YE,15.0584,43.2851,84.16,52,4,11.14,clear sky
515,Proletariy,RU,58.4342,31.7046,32.14,90,60,11.18,broken clouds
516,Dagana,MR,16.5165,-15.5068,87.17,8,100,15.57,overcast clouds
517,Peniche,PT,39.3558,-9.3811,62.76,65,97,8.05,overcast clouds
518,Nizhniy Kuranakh,RU,58.8353,125.4869,-29.7,100,74,2.59,broken clouds
519,Belaya Gora,RU,68.5333,146.4167,-34.01,98,15,2.86,few clouds
520,Fayetteville,US,35.0527,-78.8784,45.05,43,0,11.5,clear sky
521,Kharan,PK,28.5833,65.4167,62.19,32,0,7.25,clear sky
522,Nome,US,64.5011,-165.4064,6.87,43,0,3.44,clear sky
523,Diffa,NE,13.3154,12.6113,90.79,7,18,14.25,few clouds
524,Linxia,CN,35.6003,103.2064,22.33,83,92,3.67,overcast clouds
525,Cabedelo,BR,-6.9811,-34.8339,88.47,56,0,11.14,clear sky
526,Jedrzejow,PL,50.6394,20.3045,42.37,75,100,6.33,overcast clouds
527,Sabya,SA,17.1495,42.6254,81.48,68,41,8.55,scattered clouds
528,Antropovo,RU,58.3988,43.0066,30.04,93,100,7.7,overcast clouds
529,Funehiki,JP,37.4333,140.5833,34.75,92,76,1.68,broken clouds
530,Burnie,AU,-41.0667,145.9167,63.95,92,98,8.34,overcast clouds
531,Solnechnyy,RU,50.7214,136.6319,-4.16,94,43,6.13,scattered clouds
532,Luganville,VU,-15.5333,167.1667,77.41,91,99,2.3,overcast clouds
533,Aquiraz,BR,-3.9014,-38.3911,84.29,71,23,11.68,few clouds
534,Maldonado,UY,-34.6667,-54.9167,87.19,35,0,4.76,clear sky
535,San Rafael,AR,-34.6177,-68.3301,89.89,18,0,18.14,clear sky
536,Gimli,CA,50.6336,-96.9907,1.13,92,100,9.04,overcast clouds
537,Bathsheba,BB,13.2167,-59.5167,80.67,72,15,19.26,few clouds
538,Bogande,BF,12.9714,-0.1436,97.03,6,6,7.14,clear sky
539,Cangzhou,CN,38.3167,116.8667,22.01,59,4,4.14,clear sky
540,Buin,CL,-33.7333,-70.75,75.06,43,5,5.57,clear sky
541,Pyapon,MM,16.2833,95.6833,76.33,47,8,7.05,clear sky
542,Amberieu-En-Bugey,FR,45.9589,5.3432,49.71,68,67,4.16,broken clouds
543,Topchikha,RU,52.8192,83.1185,16.38,94,100,6.69,overcast clouds
544,Kangasala,FI,61.4638,24.076,34.34,100,100,10.04,light snow
545,Jimo,CN,36.3897,120.4622,27.1,55,99,5.48,overcast clouds
546,Langsa,ID,4.4683,97.9683,75.02,96,100,1.1,overcast clouds
547,Havelock,US,34.8791,-76.9013,45.99,59,2,8.01,clear sky
548,Porto Walter,BR,-8.2686,-72.7439,79.41,88,98,2.66,overcast clouds
549,Pasighat,IN,28.0667,95.3333,60.67,49,1,4.61,clear sky
550,Tongchuan,CN,35.0806,109.0897,37.89,66,5,3.89,clear sky
551,Dom Pedrito,BR,-30.9828,-54.6731,90.95,20,0,1.54,clear sky
552,Plastun,RU,44.7561,136.2939,22.42,87,100,17.6,light snow
553,Ha Giang,VN,22.8333,104.9833,62.17,95,95,2.8,overcast clouds
554,Tautira,PF,-17.7333,-149.15,77.02,74,36,12.35,light rain
555,Biak,ID,-0.9131,122.8766,76.03,83,52,1.92,broken clouds
556,Teya,RU,60.3778,92.6267,-9.63,96,50,4.5,scattered clouds
557,Gusau,NG,12.1628,6.6614,96.6,7,11,11.79,few clouds
558,Mountain Home,US,43.133,-115.6912,29.68,100,0,20.71,clear sky
559,Dunedin,NZ,-45.8742,170.5036,54.88,94,100,5.57,light rain
560,Palana,RU,59.1167,159.9667,-9.51,81,27,10.47,scattered clouds
561,Itoman,JP,26.1247,127.6694,62.62,72,100,12.66,overcast clouds
562,Puerto Leguizamo,CO,-0.1934,-74.7819,82.96,69,87,3.8,overcast clouds
563,Shrigonda,IN,18.6167,74.6833,78.84,22,0,7.83,clear sky
564,Wanning,CN,18.8003,110.3967,69.78,85,100,8.52,overcast clouds
565,Wattegama,LK,6.7989,81.4808,72.73,77,80,5.75,broken clouds
566,Pangody,RU,65.85,74.4859,-7.04,99,93,7.83,overcast clouds
567,Joshimath,IN,30.5667,79.5667,38.53,66,58,6.6,broken clouds
568,Balky,UA,47.3834,34.944,42.46,71,5,10.51,clear sky
569,Buraydah,SA,26.326,43.975,68.13,13,0,7.43,clear sky
570,Gulu,UG,2.7746,32.299,88.47,20,100,4.79,overcast clouds
571,Yaan,NG,7.3833,8.5667,100.49,7,97,4.65,overcast clouds
572,Harper,LR,4.375,-7.7169,83.19,73,87,6.35,moderate rain
573,San Juan,AR,-31.5375,-68.5364,90.14,20,0,7.78,clear sky
574,Cap-Aux-Meules,CA,47.3821,-61.8597,13.66,68,100,20.4,overcast clouds
575,Cordoba,AR,-31.4135,-64.1811,91.76,38,0,9.22,clear sky
576,Itambe,BR,-15.245,-40.6244,88.97,54,20,2.53,few clouds
577,Ayni,TJ,39.3941,68.5377,22.93,82,57,5.37,broken clouds
578,Acari,PE,-15.4311,-74.6158,78.57,58,98,8.34,overcast clouds
579,Atar,MR,20.5169,-13.0499,82.26,10,100,16.62,overcast clouds
580,Opunake,NZ,-39.4556,173.8583,54.84,84,12,10.54,few clouds
581,Yoichi,JP,43.2039,140.7703,25.23,83,100,13.58,overcast clouds
582,Mnogovershinnyy,RU,53.9353,139.9242,-13.27,85,56,4.45,broken clouds
583,Luoyang,CN,34.6836,112.4536,36.95,60,13,10.78,few clouds
584,Kathu,TH,7.9178,98.3332,82.62,81,99,11.27,light rain
585,Pringsewu,ID,-5.3582,104.9744,74.53,93,52,4.79,broken clouds
586,Mayskiy,RU,47.6931,40.1025,40.41,57,0,7.16,clear sky
587,Jalu,LY,29.0331,21.5482,65.64,30,0,7.81,clear sky
588,Morgan City,US,29.6994,-91.2068,55.99,67,0,8.05,clear sky
589,Geraldton,AU,-28.7667,114.6,81.01,69,0,8.05,clear sky
590,Los Llanos De Aridane,ES,28.6585,-17.9182,64.13,76,75,8.05,broken clouds
591,Radviliskis,LT,55.8167,23.5333,37.45,87,100,12.66,overcast clouds
592,Garissa,KE,-0.4536,39.6401,96.37,26,2,8.37,clear sky
593,Ulaangom,MN,49.9811,92.0667,-20.78,99,100,2.64,overcast clouds
594,Pergamino,AR,-33.89,-60.5736,91.26,19,0,11.07,clear sky
595,Avera,US,33.194,-82.5271,49.71,47,4,7.4,clear sky
596,Chapais,CA,49.7834,-74.8492,-9.36,85,100,9.95,overcast clouds
597,Hambantota,LK,6.1241,81.1185,78.71,72,63,14.05,broken clouds
598,Gizo,SB,-8.103,156.8419,81.75,78,100,8.37,moderate rain
599,Garowe,SO,8.4054,48.4845,82.71,20,78,9.84,broken clouds
600,Bontang,ID,0.1333,117.5,78.98,86,12,9.19,few clouds
601,Zamora,EC,-4.0692,-78.9567,74.39,88,96,3.22,light rain
602,Homer,US,59.6425,-151.5483,40.77,89,100,3.44,overcast clouds
603,Tabuk,PH,17.4189,121.4443,69.93,91,100,5.79,overcast clouds
604,Inverness,GB,57.4791,-4.224,40.91,75,40,14.97,scattered clouds
605,Pochinok,RU,54.4068,32.4407,28.04,85,5,12.19,clear sky
606,Lano,NG,10.1725,11.4715,96.17,8,100,6.02,overcast clouds
607,Colares,PT,38.7992,-9.4469,61.79,46,20,20.0,few clouds
608,Saltpond,GH,5.2091,-1.0606,84.42,72,41,12.35,scattered clouds
609,Saldanha,ZA,-33.0117,17.9442,68.67,85,55,10.87,broken clouds
610,Esil,KZ,51.9556,66.4042,-4.86,100,61,5.97,broken clouds
611,Linqiong,CN,30.4159,103.4609,51.84,73,100,2.3,overcast clouds
612,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,86.54,50,4,10.47,clear sky
613,Ostrovnoy,RU,68.0531,39.5131,20.3,81,26,33.33,scattered clouds
614,Bodden Town,KY,19.2833,-81.25,80.6,73,75,17.27,broken clouds
615,Chara,RU,56.9064,118.2631,-19.39,82,80,2.15,broken clouds
616,Berlevag,NO,70.8578,29.0864,31.95,80,75,24.16,light shower snow
617,Rock Sound,BS,24.9,-76.2,71.55,65,100,27.34,overcast clouds
618,Mezen,RU,65.8522,44.24,16.68,89,16,8.39,few clouds
619,Svetlaya,RU,46.5389,138.3297,17.76,87,100,14.29,light snow
620,Bassila,BJ,9.0081,1.6654,100.04,8,53,6.04,broken clouds
621,Makat,KZ,47.6469,53.3463,26.22,88,57,2.51,broken clouds
622,Lazy,PL,50.35,19.4167,47.98,77,100,5.66,overcast clouds
623,Dongsheng,CN,39.8161,109.9776,15.12,36,1,3.02,clear sky
624,Ngudu,TZ,-2.9667,33.3333,78.48,54,63,4.74,broken clouds
625,Lethem,GY,3.3803,-59.7968,89.22,47,91,12.71,overcast clouds
626,Sao Tome,ST,0.3365,6.7273,81.95,77,46,7.23,light rain
627,Nouadhibou,MR,20.931,-17.0347,70.72,54,100,7.94,overcast clouds
628,Ergani,TR,38.2653,39.7621,50.72,72,0,6.13,clear sky
629,Raudeberg,NO,61.9875,5.1352,37.2,83,100,22.26,overcast clouds
630,Vigrestad,NO,58.5667,5.7,41.0,96,100,20.54,light rain
631,Kula,TR,38.5473,28.6498,45.79,57,3,5.41,clear sky
632,Kamenka,RU,51.3223,42.7678,14.31,94,34,5.7,scattered clouds
633,Nam Som,TH,17.7704,102.1895,78.1,50,8,4.0,clear sky
634,El Tigre,VE,8.8875,-64.2454,84.88,44,88,11.32,overcast clouds
635,Dalvik,IS,65.9702,-18.5286,34.47,80,100,12.46,light snow
636,Inirida,CO,3.8653,-67.9239,80.56,75,91,4.27,overcast clouds
637,Kloulklubed,PW,7.0419,134.2556,77.5,80,98,14.74,overcast clouds
638,Leningradskiy,RU,69.3833,178.4167,-11.49,97,99,7.4,overcast clouds
639,Ballina,AU,-28.8667,153.5667,66.78,94,27,6.78,scattered clouds
640,Mogocha,RU,53.7333,119.7667,-13.02,98,81,3.04,broken clouds
641,Palamos,ES,41.8484,3.1291,63.21,77,2,1.01,clear sky
642,Ulladulla,AU,-35.35,150.4667,68.88,92,1,6.58,clear sky
643,Hinton,CA,53.4001,-117.5857,19.44,97,100,1.81,overcast clouds
644,Sabang,ID,5.8933,95.3214,78.85,86,100,9.86,light rain
645,Asfi,MA,32.2994,-9.2372,64.74,56,8,23.24,clear sky
646,Mahibadhoo,MV,3.7833,72.9667,81.84,72,91,7.43,overcast clouds
647,Idrinskoye,RU,54.3708,92.1358,6.76,95,99,1.41,overcast clouds
648,Buk,PL,52.3553,16.5196,50.11,72,99,9.51,overcast clouds
649,Batagay-Alyta,RU,67.8006,130.4114,-23.73,81,2,4.45,clear sky
650,Taree,AU,-31.9,152.4667,66.11,92,89,3.38,overcast clouds
651,Gornopravdinsk,RU,60.05,69.9,-15.75,100,17,1.34,few clouds
652,Shubarkuduk,KZ,49.1447,56.4872,23.52,96,100,8.39,overcast clouds
653,Mormugao,IN,15.4,73.8,76.51,72,4,13.09,clear sky
654,Diamantino,BR,-14.4086,-56.4461,76.15,87,100,3.91,light rain
655,Grants Pass,US,42.439,-123.3284,37.62,93,100,0.0,mist
656,Longhua,CN,23.6137,114.1919,59.0,78,35,2.66,scattered clouds
657,Cotacachi,EC,0.3,-78.2667,62.15,74,98,2.19,overcast clouds
658,Andover,GB,51.2083,-1.4825,50.56,91,75,18.01,broken clouds
659,Xining,CN,36.6167,101.7667,15.78,83,6,1.99,clear sky
660,Moron,AR,-34.6534,-58.6198,91.02,41,0,6.87,clear sky
661,Tucuman,AR,-26.8241,-65.2226,84.2,54,0,5.75,clear sky
662,Tromso,NO,69.6496,18.957,24.82,80,75,4.61,broken clouds
663,Myitkyina,MM,25.3833,97.4,58.77,48,0,2.66,clear sky
664,Santa Marta,CO,11.2408,-74.199,89.35,70,75,9.22,broken clouds
665,Rumoi,JP,43.9344,141.6428,18.43,85,100,9.19,overcast clouds
666,Marsciano,IT,42.9059,12.3359,55.2,77,95,8.01,overcast clouds
667,Ahipara,NZ,-35.1667,173.1667,57.94,87,5,3.11,clear sky
668,Matara,LK,5.9485,80.5353,76.93,86,59,8.59,broken clouds
669,Przasnysz,PL,53.0191,20.8803,44.38,84,87,9.95,overcast clouds
670,Puerto Colombia,CO,10.9878,-74.9547,86.09,69,100,23.64,overcast clouds
671,Barcelos,PT,41.5388,-8.6151,56.88,69,100,7.65,overcast clouds
672,Eureka,US,40.8021,-124.1637,42.58,75,5,8.93,clear sky
673,Paracuru,BR,-3.41,-39.0306,84.22,62,15,11.68,few clouds
674,Penzance,GB,50.1186,-5.5371,52.81,100,75,18.41,mist
675,Rafai,CF,4.95,23.9167,98.62,9,81,2.46,broken clouds
676,Miraflores,MX,19.2167,-98.8083,59.86,63,26,1.16,scattered clouds
677,Bosobolo,CD,4.1833,19.9,96.37,15,95,6.42,overcast clouds
678,Richfield,US,44.8833,-93.283,18.25,70,100,13.8,overcast clouds
679,Tessalit,ML,20.1986,1.0114,80.71,10,5,8.32,clear sky
680,Coihueco,CL,-36.6167,-71.8333,66.94,56,0,6.91,clear sky
681,Le Port,RE,-20.9373,55.2919,82.4,85,37,5.64,light rain
682,Acapulco,MX,16.8634,-99.8901,78.62,78,0,4.61,clear sky
683,Mbanza-Ngungu,CD,-5.25,14.8667,78.66,76,100,3.38,light rain
684,Shelburne,CA,44.0787,-80.2041,18.66,85,90,4.59,overcast clouds
685,Araouane,ML,18.9048,-3.5265,79.16,11,5,13.78,clear sky
686,Batsfjord,NO,70.6345,29.7185,31.93,75,100,24.18,light snow
687,Kismayo,SO,-0.3582,42.5454,78.8,74,1,18.28,clear sky
688,Sawakin,SD,19.1059,37.3321,75.27,68,31,12.26,scattered clouds
689,Assiniboia,CA,49.6334,-105.9845,13.91,79,100,5.75,overcast clouds
