City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Henties Bay,NA,-22.116,14.2845,71.85,87,65,5.68,moderate rain
345,Luau,AO,-10.7073,22.2247,63.46,94,100,3.11,overcast clouds
346,Teguldet,RU,57.3064,88.1667,-0.63,92,71,9.53,broken clouds
347,Opuwo,NA,-18.0607,13.84,68.41,87,100,4.59,light rain
348,Gujar Khan,PK,33.2558,73.3026,51.64,53,100,2.48,overcast clouds
349,Tombouctou,ML,20.0,-3.0,60.82,21,33,11.88,scattered clouds
350,Erdaojiang,CN,41.7764,126.0319,15.57,95,100,3.0,light snow
351,Upernavik,GL,72.7868,-56.1549,-5.75,95,100,13.96,overcast clouds
352,Uglovskoye,RU,51.3557,80.1942,22.57,93,100,13.73,overcast clouds
353,Muros,ES,42.7762,-9.0603,52.84,85,20,18.61,few clouds
354,Derzhavinsk,KZ,51.1,66.3167,19.89,96,100,10.69,snow
355,Comodoro Rivadavia,AR,-45.8667,-67.5,64.26,59,0,10.36,clear sky
356,Kokopo,PG,-4.352,152.2633,81.05,76,100,5.03,overcast clouds
357,Cacule,BR,-14.5033,-42.2222,69.33,92,45,3.78,scattered clouds
358,San Andres,CO,12.5847,-81.7006,82.42,69,75,13.8,broken clouds
359,Vestmannaeyjar,IS,63.4427,-20.2734,33.96,73,99,29.84,overcast clouds
360,Yavaros,MX,26.7,-109.5167,80.28,31,100,13.44,overcast clouds
361,Constitucion,CL,-35.3333,-72.4167,63.77,80,58,6.2,broken clouds
362,Fuling,CN,29.7022,107.3919,44.02,83,1,3.38,clear sky
363,Belaya Gora,RU,68.5333,146.4167,-22.23,96,93,5.21,overcast clouds
364,Atbasar,KZ,51.8,68.3333,6.22,96,100,7.4,overcast clouds
365,Walvis Bay,NA,-22.9575,14.5053,72.55,83,5,3.44,light rain
366,Tezu,IN,27.9167,96.1667,52.0,43,0,4.81,clear sky
367,Tabuk,PH,17.4189,121.4443,70.79,93,38,1.79,scattered clouds
368,Yumen,CN,40.2833,97.2,24.13,49,88,13.13,overcast clouds
369,Lac Du Bonnet,CA,50.2536,-96.0612,0.68,95,100,7.14,light snow
370,Mendi,PG,-6.1761,143.6513,59.72,93,99,1.28,overcast clouds
371,Milkovo,RU,54.7167,158.6167,6.64,93,100,2.73,overcast clouds
372,Malakal,SS,9.5334,31.6605,80.46,15,7,8.3,clear sky
373,Synya,RU,65.3718,58.0387,5.77,97,85,5.32,overcast clouds
374,Clyde River,CA,70.4692,-68.5914,-18.17,76,100,24.16,light snow
375,Jieshou,CN,33.2634,115.3611,36.23,88,36,0.87,scattered clouds
376,Lata,PT,40.1629,-8.3327,53.82,92,63,4.59,broken clouds
377,Lincoln,US,40.8,-96.667,36.01,41,0,13.8,clear sky
378,Beloha,MG,-25.1667,45.05,74.46,89,13,9.64,few clouds
379,Ambovombe,MG,-25.1667,46.0833,73.81,92,4,7.83,clear sky
380,Borba,BR,-4.3878,-59.5939,74.91,97,91,2.15,overcast clouds
381,Vao,NC,-22.6667,167.4833,79.74,83,100,7.78,overcast clouds
382,Kloulklubed,PW,7.0419,134.2556,79.3,82,100,22.91,overcast clouds
383,Axim,GH,4.8699,-2.2405,78.1,88,17,5.66,light rain
384,Rockhampton,AU,-23.3833,150.5,80.49,61,20,14.97,few clouds
385,Pingdu,CN,36.7844,119.9464,35.04,81,96,11.59,overcast clouds
386,Karpogory,RU,64.0019,44.4451,1.47,97,78,5.35,broken clouds
387,Gainesville,US,29.6516,-82.3248,65.95,56,0,12.66,clear sky
388,Dipolog,PH,8.5894,123.3414,77.31,85,99,4.0,overcast clouds
389,Wewak,PG,-3.5534,143.6268,79.12,86,100,4.7,overcast clouds
390,Pringsewu,ID,-5.3582,104.9744,73.65,92,100,0.98,overcast clouds
391,Monrovia,LR,6.3005,-10.7969,78.57,85,47,7.7,scattered clouds
392,Lavrentiya,RU,65.5833,-171.0,-18.27,92,30,3.67,scattered clouds
393,Longyan,CN,25.1072,117.0225,50.47,96,100,3.74,overcast clouds
394,High Prairie,CA,55.4334,-116.4858,36.7,85,83,2.71,broken clouds
395,Avera,US,33.194,-82.5271,54.28,32,6,16.96,clear sky
396,Kilmallock,IE,52.4,-8.5772,39.88,95,13,1.99,few clouds
397,Sheridan,US,44.8333,-106.9173,52.18,28,0,18.41,clear sky
398,Eshowe,ZA,-28.8865,31.4699,69.71,95,90,4.47,overcast clouds
399,Cockburn Town,TC,21.4612,-71.1419,77.72,78,0,16.02,clear sky
400,Canyon,US,34.9803,-101.9188,61.65,18,0,16.82,clear sky
401,Iqaluit,CA,63.7506,-68.5145,-14.31,68,100,6.91,light snow
402,Dongsheng,CN,39.8161,109.9776,8.38,61,82,2.06,broken clouds
403,Fort Saint James,CA,54.4333,-124.25,35.67,92,100,1.99,overcast clouds
404,Khatanga,RU,71.9667,102.5,-26.57,97,75,2.68,broken clouds
405,Machico,PT,32.7,-16.7667,63.05,70,40,16.11,scattered clouds
406,Tarauaca,BR,-8.1614,-70.7656,74.03,97,96,3.31,light rain
407,Atherton,GB,53.5237,-2.4935,45.28,91,100,1.99,overcast clouds
408,Lompoc,US,34.6391,-120.4579,85.78,47,0,6.91,clear sky
409,Kurchum,KZ,48.5722,83.6542,12.81,92,100,2.1,overcast clouds
410,Warragul,AU,-38.1667,145.9333,86.43,60,74,1.99,broken clouds
411,Pangnirtung,CA,66.1451,-65.7125,-35.03,95,94,5.48,overcast clouds
412,Huanuco,PE,-9.9329,-76.2415,68.07,74,100,4.85,overcast clouds
413,Cap Malheureux,MU,-19.9842,57.6142,81.46,77,92,5.99,overcast clouds
414,Wanaka,NZ,-44.7,169.15,61.11,56,3,4.0,clear sky
415,Nouadhibou,MR,20.931,-17.0347,66.18,77,99,18.41,overcast clouds
416,Miranda,CO,3.2499,-76.2281,75.33,97,95,1.52,overcast clouds
417,Alofi,NU,-19.0595,-169.9187,85.89,62,100,10.36,overcast clouds
418,Road Town,VG,18.4167,-64.6167,77.04,83,75,18.41,broken clouds
419,Brae,GB,60.3964,-1.353,40.91,87,89,18.21,overcast clouds
420,Stornoway,GB,58.2093,-6.3865,41.94,94,40,10.36,scattered clouds
421,Itaituba,BR,-4.2761,-55.9836,75.58,86,46,2.08,scattered clouds
422,Yabassi,CM,4.457,9.9682,76.93,89,25,1.5,scattered clouds
423,Haysville,US,37.5645,-97.3523,46.04,29,0,3.44,clear sky
424,Lasa,IT,46.6166,10.7002,27.86,66,1,2.17,clear sky
425,Smithers,CA,54.7804,-127.1743,34.12,80,75,0.0,broken clouds
426,Boende,CD,-0.2167,20.8667,76.69,75,98,3.33,light rain
427,Nuuk,GL,64.1835,-51.7216,7.41,85,100,4.61,overcast clouds
428,Fortuna,US,40.5982,-124.1573,75.18,100,100,6.91,overcast clouds
429,Huizhou,CN,23.0833,114.4,51.26,89,83,6.2,broken clouds
430,Ciudad Bolivar,VE,8.1222,-63.5497,82.49,54,98,7.11,overcast clouds
431,Codrington,AU,-38.2667,141.9667,67.35,68,73,8.48,broken clouds
432,Okhotsk,RU,59.3833,143.3,-13.86,78,1,11.74,clear sky
433,Nayoro,JP,44.3506,142.4578,18.84,95,90,3.51,light snow
434,Lindsay,US,36.203,-119.0882,82.78,22,0,3.87,clear sky
435,Point Pedro,LK,9.8167,80.2333,77.79,71,26,11.79,scattered clouds
436,Olafsvik,IS,64.8945,-23.7142,32.5,71,100,16.42,light snow
437,Baiao,BR,-2.7906,-49.6717,71.6,99,98,1.99,overcast clouds
438,Akdepe,TM,42.0551,59.3788,33.89,67,78,19.55,broken clouds
439,Quatre Cocos,MU,-20.2078,57.7625,81.09,85,87,14.56,light rain
440,Mazamari,PE,-11.3258,-74.5308,72.95,95,97,0.76,overcast clouds
441,Alanya,TR,36.5438,31.9998,53.73,67,55,1.9,broken clouds
442,San Patricio,US,28.017,-97.5169,66.61,23,35,5.37,scattered clouds
443,Plover,US,44.4564,-89.544,13.05,46,0,5.75,clear sky
444,Gimli,CA,50.6336,-96.9907,0.12,78,100,13.8,overcast clouds
445,Salalah,OM,17.0151,54.0924,75.29,20,0,19.57,clear sky
446,Carballo,ES,43.213,-8.691,49.87,90,41,7.94,scattered clouds
447,Glinka,RU,54.6404,32.8781,21.0,87,65,11.3,broken clouds
448,Santa Cruz De Tenerife,ES,28.4682,-16.2546,65.01,82,40,11.5,scattered clouds
449,Stokmarknes,NO,68.5646,14.9108,32.49,69,99,19.6,light snow
450,Moba,CN,33.2288,105.0179,28.09,93,83,1.9,broken clouds
451,Porto Santo,PT,33.072,-16.3415,61.18,67,20,9.22,few clouds
452,Lyuban,BY,52.7985,28.0048,26.96,81,16,9.86,few clouds
453,Havoysund,NO,70.9963,24.6622,18.48,89,100,4.79,overcast clouds
454,Sihor,IN,21.7,71.9667,64.22,30,2,6.53,clear sky
455,Mayo,US,38.8876,-76.5119,34.21,65,100,10.36,overcast clouds
456,West Bay,KY,19.3667,-81.4167,81.07,75,20,4.61,few clouds
457,Thinadhoo,MV,0.5333,72.9333,81.45,76,75,8.84,broken clouds
458,Pavlodar,KZ,52.3,76.95,3.0,85,100,6.71,light snow
459,Port Hedland,AU,-20.3167,118.5667,84.25,65,9,12.66,clear sky
460,Suzhou,CN,31.3114,120.6181,40.89,81,3,4.72,clear sky
461,Pochutla,MX,15.7432,-96.4661,87.82,52,57,6.22,broken clouds
462,Perigueux,FR,45.1833,0.7167,53.01,85,100,11.14,overcast clouds
463,Abapo,BO,-18.8333,-63.4667,67.77,69,99,2.89,overcast clouds
464,Beipiao,CN,41.7919,120.7792,7.66,81,100,14.54,overcast clouds
465,Sangar,RU,63.9242,127.4739,-37.98,100,44,1.86,scattered clouds
466,Chumikan,RU,54.7183,135.315,-13.65,94,83,5.12,broken clouds
467,Jalu,LY,29.0331,21.5482,54.48,54,52,6.71,broken clouds
468,Katobu,ID,-4.9408,122.5276,75.52,92,68,3.69,broken clouds
469,Pyinmana,MM,19.7333,96.2167,56.91,48,61,2.71,broken clouds
470,Anadyr,RU,64.75,177.4833,-31.52,73,0,8.95,clear sky
471,Perelyub,RU,51.8667,50.3667,17.87,96,87,9.24,overcast clouds
472,Chkalovsk,RU,56.7647,43.2433,24.39,97,99,6.89,snow
473,Bud,US,39.447,-86.1758,22.12,75,100,9.71,overcast clouds
474,Dingle,PH,10.9995,122.6711,75.51,91,97,6.53,overcast clouds
475,Portland,US,45.5234,-122.6762,65.5,48,75,10.36,broken clouds
476,Moron,AR,-34.6534,-58.6198,76.98,38,0,5.01,clear sky
477,Rantepao,ID,-2.9701,119.8978,67.5,96,100,0.98,overcast clouds
478,Sivas,TR,39.7916,37.0019,20.03,79,0,16.11,clear sky
479,Lumsden,CA,50.6501,-104.8678,27.68,91,84,15.03,light snow
480,Minna,NG,9.6139,6.5569,78.51,34,43,5.75,scattered clouds
481,Brandon,US,27.9378,-82.2859,66.43,78,0,8.05,clear sky
482,Dillon,US,34.4166,-79.3712,53.82,82,99,16.24,overcast clouds
483,Takoradi,GH,4.8845,-1.7554,78.21,87,68,6.04,light rain
484,San Policarpo,PH,12.1791,125.5072,79.29,80,100,11.03,overcast clouds
485,Marzuq,YE,14.4,46.4667,56.57,48,12,3.02,few clouds
486,Tolaga Bay,NZ,-38.3667,178.3,66.22,60,54,14.0,broken clouds
487,Pilar,BR,-9.5972,-35.9567,76.93,77,86,10.36,overcast clouds
488,Chapais,CA,49.7834,-74.8492,-13.22,96,100,1.32,overcast clouds
489,Katiola,CI,8.1333,-5.1,77.97,66,52,5.03,broken clouds
490,Pokhara,NP,28.2333,83.9833,50.47,56,2,4.94,clear sky
491,Hun,LY,29.1268,15.9477,53.19,43,0,9.93,clear sky
492,Gorontalo,ID,0.5412,123.0595,74.21,91,99,2.19,overcast clouds
493,Honiara,SB,-9.4333,159.95,84.25,73,85,5.48,overcast clouds
494,Freetown,SL,8.484,-13.2299,77.76,84,45,8.37,scattered clouds
495,Redmond,US,47.674,-122.1215,63.45,52,39,1.01,scattered clouds
496,Saint-Francois,FR,46.4154,3.9054,48.67,65,0,18.41,clear sky
497,Vyartsilya,RU,62.1764,30.693,32.97,97,100,11.45,light snow
498,Komsomolskiy,UZ,40.4272,71.7189,35.02,84,100,1.63,overcast clouds
499,Omboue,GA,-1.5746,9.2618,78.24,85,98,4.63,overcast clouds
500,Umea,SE,63.8284,20.2597,31.91,100,65,4.61,fog
501,Saint-Denis,FR,48.9167,2.3333,55.18,65,75,19.57,broken clouds
502,Ponta Delgada,PT,37.7333,-25.6667,59.5,62,75,6.91,broken clouds
503,Chiungutwa,TZ,-10.8833,38.9833,70.77,99,80,4.07,moderate rain
504,Zhicheng,CN,30.2956,111.5047,39.29,92,34,1.21,scattered clouds
505,Montepuez,MZ,-13.1256,38.9997,68.41,99,97,2.35,moderate rain
506,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,21.79,46,75,13.42,broken clouds
507,Tiksi,RU,71.6872,128.8694,-12.68,93,12,11.59,few clouds
508,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,74.7,97,100,1.92,moderate rain
509,Calama,CL,-22.4667,-68.9333,70.29,19,0,25.32,clear sky
510,Syracuse,IT,37.0881,15.2792,53.89,80,39,1.28,scattered clouds
511,Dubbo,AU,-32.25,148.6167,73.53,53,100,10.36,overcast clouds
512,Puerto Escondido,MX,15.85,-97.0667,85.03,70,75,0.0,broken clouds
513,Kihei,US,20.785,-156.4656,80.62,66,20,17.27,light rain
514,Burnie,AU,-41.0667,145.9167,67.57,62,83,2.33,broken clouds
515,Tomatlan,MX,19.9333,-105.25,90.72,29,100,9.71,overcast clouds
516,Narasannapeta,IN,18.4167,84.05,63.77,58,9,5.03,clear sky
517,Ornskoldsvik,SE,63.2909,18.7153,32.95,93,49,9.22,scattered clouds
518,Muisne,EC,0.6,-80.0333,77.59,84,98,4.68,light rain
519,High Level,CA,58.5169,-117.136,5.11,72,75,2.3,broken clouds
520,Kemijarvi,FI,66.7131,27.4306,28.17,97,100,7.87,light snow
521,Sobolevo,RU,54.4299,31.8996,22.01,86,63,12.19,broken clouds
522,Kidal,ML,18.4411,1.4078,69.35,13,48,9.51,scattered clouds
523,Porto Novo,BJ,6.4965,2.6036,82.22,79,10,10.54,clear sky
524,Kayes,ML,14.0,-11.0,77.2,11,28,8.43,scattered clouds
525,Olinda,BR,-8.0089,-34.8553,83.93,70,40,8.05,scattered clouds
526,El Silencio,VE,10.5,-66.9167,72.45,78,20,5.75,few clouds
527,Mozarlandia,BR,-14.7447,-50.5706,72.95,92,30,5.75,scattered clouds
528,Baykit,RU,61.67,96.37,-20.51,100,86,3.69,overcast clouds
529,Vila Franca Do Campo,PT,37.7167,-25.4333,59.2,74,17,5.41,few clouds
530,Kieta,PG,-6.2167,155.6333,82.06,77,80,2.73,broken clouds
531,Ahvaz,IR,31.3203,48.6693,51.75,71,0,2.3,clear sky
532,Manggar,ID,-2.8833,108.2667,77.09,86,91,0.11,overcast clouds
533,Dauriya,RU,49.9333,116.8667,-29.52,100,69,0.43,broken clouds
534,Bahia Honda,CU,22.9036,-83.1592,71.73,82,100,13.69,overcast clouds
535,Malamig,PH,12.95,121.3667,74.26,90,100,1.59,overcast clouds
536,Urumqi,CN,43.801,87.6005,11.35,85,0,2.24,clear sky
537,Chateaudun,FR,48.0833,1.3333,53.94,82,100,22.12,overcast clouds
538,Sulina,RO,45.1559,29.6536,36.77,70,93,6.08,overcast clouds
539,Sisimiut,GL,66.9395,-53.6735,0.88,95,100,24.23,overcast clouds
540,Ixtapa,MX,20.7,-105.2,78.03,53,75,10.36,broken clouds
541,Mangai,CD,-4.05,19.5333,68.67,97,98,0.98,overcast clouds
542,Terrace Bay,CA,48.7834,-87.1,2.82,87,35,5.14,scattered clouds
543,Santo Domingo,DO,18.5001,-69.9886,80.24,73,20,5.75,few clouds
544,Dembi Dolo,ET,8.5333,34.8,65.3,48,61,4.47,broken clouds
545,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,73.74,98,94,1.1,overcast clouds
546,Mulchen,CL,-37.7167,-72.2333,80.11,27,36,6.87,scattered clouds
547,Aljezur,PT,37.3191,-8.8033,57.92,92,99,10.65,overcast clouds
548,Nevelsk,RU,46.6733,141.8633,21.63,80,92,10.27,overcast clouds
549,Hornepayne,CA,49.2138,-84.7705,-5.35,90,100,2.51,overcast clouds
550,Port Moresby,PG,-9.4431,147.1797,81.82,74,40,3.44,haze
551,Saint-Augustin,CA,51.226,-58.6502,-15.45,92,1,7.4,clear sky
552,Kavaratti,IN,10.5669,72.642,80.13,72,33,5.28,scattered clouds
553,Pueblo,US,38.2545,-104.6091,60.51,33,0,6.91,clear sky
554,Alekseyevsk,RU,57.8406,108.3492,-31.45,100,69,1.25,broken clouds
555,Weligama,LK,5.9667,80.4167,72.5,88,93,7.94,overcast clouds
556,Morondava,MG,-20.2833,44.2833,80.62,82,85,1.9,light rain
557,Foumban,CM,5.7291,10.9001,67.84,27,54,4.23,broken clouds
558,Zhigansk,RU,66.7697,123.3711,-37.35,100,56,1.54,broken clouds
559,Mareeba,AU,-17.0,145.4333,78.66,80,19,6.85,few clouds
560,Karlskrona,SE,56.1616,15.5866,37.85,81,100,16.75,overcast clouds
561,West Orange,US,40.7987,-74.239,30.83,72,100,12.66,overcast clouds
562,Stutterheim,ZA,-32.5708,27.424,62.73,94,95,3.87,overcast clouds
563,Malinovskiy,RU,61.1953,62.8397,-11.79,100,87,2.66,overcast clouds
564,Minab,IR,27.1467,57.0801,62.92,82,66,3.44,broken clouds
565,La Ronge,CA,55.1001,-105.2842,12.45,73,40,8.05,scattered clouds
566,Bonthe,SL,7.5264,-12.505,78.06,88,52,6.58,broken clouds
567,Ryotsu,JP,38.0833,138.4333,37.36,62,63,8.08,broken clouds
568,Dukat,RU,62.55,155.55,-26.03,99,42,3.58,scattered clouds
569,Simi Valley,US,34.2695,-118.7815,87.21,16,1,7.0,clear sky
570,Krasnyy Chikoy,RU,50.3643,108.7512,-30.68,100,55,1.97,broken clouds
571,Timizart,DZ,36.8,4.2667,47.59,67,15,6.22,few clouds
572,Kamina,CD,-8.7386,24.9906,63.39,98,100,5.64,light rain
573,Aldan,RU,58.6031,125.3894,-21.89,99,99,2.1,overcast clouds
574,Tondano,ID,1.3038,124.9112,66.29,86,91,0.51,overcast clouds
575,Yantal,RU,56.8471,105.2542,-29.56,100,61,3.33,broken clouds
576,Bilma,NE,18.6853,12.9164,66.99,12,0,7.47,clear sky
577,Ust-Tsilma,RU,65.441,52.1498,-3.41,99,55,4.07,broken clouds
578,Hoa Binh,VN,20.8133,105.3383,55.29,90,100,1.23,overcast clouds
579,Praya,CV,14.9215,-23.5087,72.14,78,0,14.97,clear sky
580,Tekeli,KZ,44.83,78.8239,26.29,88,100,5.28,light snow
581,Sabzevar,IR,36.2126,57.6819,39.6,64,1,7.58,clear sky
582,Awassa,ET,7.05,38.4667,61.59,48,2,6.64,clear sky
583,Kaniama,CD,-7.5667,24.1833,65.62,99,100,5.06,light rain
584,Agadir,MA,30.4202,-9.5982,59.45,64,0,5.23,clear sky
585,Ouesso,CG,1.6136,16.0517,76.3,31,100,1.21,overcast clouds
586,Roma,US,43.2128,-75.4557,18.66,73,100,10.0,overcast clouds
587,Praia,CV,14.9215,-23.5087,72.14,78,0,14.97,clear sky
588,Whittlesea,ZA,-32.1759,26.8244,64.04,91,84,6.46,light rain
589,Berwick,US,41.0545,-76.2333,28.51,65,98,7.52,overcast clouds
590,Jiwani,PK,25.05,61.7417,70.92,70,98,5.41,overcast clouds
591,Hauterive,FR,46.0901,3.4459,50.76,66,92,16.37,overcast clouds
592,Kovdor,RU,67.5662,30.4758,11.28,96,100,4.07,light snow
593,Lahat,ID,-3.8,103.5333,70.56,93,88,2.68,overcast clouds
594,Ranong,TH,9.9658,98.6348,76.93,89,97,3.38,overcast clouds
595,Payo,ID,-3.7508,103.6372,71.13,96,88,1.95,overcast clouds
596,Banda Aceh,ID,5.5577,95.3222,77.9,76,44,6.13,scattered clouds
597,Tema,GH,5.667,-0.0166,82.81,89,40,10.36,scattered clouds
598,Pandan,PH,14.0453,124.1694,76.64,83,47,9.06,scattered clouds
599,Pangody,RU,65.85,74.4859,-13.76,98,93,9.33,overcast clouds
600,Gizo,SB,-8.103,156.8419,82.85,73,84,5.06,light rain
601,Saint Anthony,US,45.0205,-93.218,9.14,57,100,10.36,overcast clouds
602,Manga,BF,11.6636,-1.0731,78.91,12,7,8.57,clear sky
603,Hofn,IS,64.2539,-15.2082,21.96,63,17,9.62,few clouds
604,Acarau,BR,-2.8856,-40.12,79.72,80,12,15.46,few clouds
605,Balkanabat,TM,39.5108,54.3671,39.54,62,15,8.46,few clouds
606,College,US,64.8569,-147.8028,15.21,80,100,6.91,light snow
607,San Ignacio,BZ,17.1561,-89.0714,75.34,88,75,6.91,broken clouds
608,Uchiza,PE,-8.4592,-76.4633,74.66,90,99,0.54,overcast clouds
609,Guamuchil,MX,25.4667,-108.1,83.68,11,100,10.02,overcast clouds
610,Mount Isa,AU,-20.7333,139.5,82.17,65,39,8.05,scattered clouds
611,Podgornoye,RU,51.735,39.1496,23.22,68,0,15.66,clear sky
612,Kyzyl-Suu,KG,42.3414,78.0056,22.84,63,99,10.47,overcast clouds
613,Nedjo,ET,9.5046,35.5019,61.75,35,44,3.85,scattered clouds
614,Doha,QA,25.2867,51.5333,62.58,61,0,8.05,clear sky
615,Purranque,CL,-40.9167,-73.1667,76.33,51,7,5.14,clear sky
616,Katima Mulilo,NA,-17.5,24.2667,66.7,80,2,4.63,clear sky
617,Paamiut,GL,61.994,-49.6678,11.19,92,100,18.75,light snow
618,Korla,CN,41.7597,86.1469,27.57,49,0,3.62,clear sky
619,Lipari,IT,38.4674,14.954,57.2,72,99,5.61,overcast clouds
620,Kasamwa,TZ,-2.85,32.4333,63.91,82,52,3.29,broken clouds
621,Buin,CL,-33.7333,-70.75,80.06,50,0,7.36,clear sky
622,Antalaha,MG,-14.9003,50.2788,73.31,93,37,4.88,scattered clouds
623,Rocha,UY,-34.4833,-54.3333,59.72,65,4,6.91,clear sky
624,Kulhudhuffushi,MV,6.6221,73.07,79.47,79,100,5.37,overcast clouds
625,Salamina,GR,37.9643,23.4965,49.77,72,8,8.46,clear sky
626,Leh,IN,34.1667,77.5833,1.94,86,86,1.95,overcast clouds
627,Dimbokro,CI,6.6451,-4.7048,74.84,88,100,3.44,overcast clouds
628,Preobrazheniye,RU,42.9019,133.9064,16.93,49,85,4.92,overcast clouds
629,Blagoyevo,RU,63.3667,47.9167,2.61,99,88,4.07,overcast clouds
630,Finsterwalde,DE,51.6333,13.7167,41.25,72,9,11.03,clear sky
631,Ossora,RU,59.2353,163.0719,-4.9,79,50,6.69,scattered clouds
632,Itoman,JP,26.1247,127.6694,64.78,94,75,20.71,light rain
633,Antsohihy,MG,-14.8796,47.9875,73.18,97,29,1.7,light rain
634,Qatana,SY,33.4354,36.0815,45.21,67,0,8.5,clear sky
635,Salinas,US,36.6777,-121.6555,85.98,39,0,12.66,clear sky
636,Griffith,US,41.5284,-87.4237,18.05,59,75,9.22,broken clouds
637,Usman,RU,52.0466,39.7288,23.04,92,23,6.8,few clouds
638,Alvand,IR,36.3187,49.1678,23.49,92,80,5.73,broken clouds
639,Totness,SR,5.8833,-56.3167,76.51,87,77,10.78,broken clouds
640,Malvern,US,34.3623,-92.813,56.12,39,0,8.41,clear sky
641,Port Augusta,AU,-32.5,137.7667,91.71,34,61,10.0,broken clouds
642,Chingirlau,KZ,51.095,54.0814,18.61,94,100,12.01,overcast clouds
643,Madison,US,34.7334,-86.5667,42.48,40,0,5.75,clear sky
644,Iseyin,NG,7.9667,3.6,81.28,61,25,6.17,light rain
645,Santo Antonio Do Leverger,BR,-15.8656,-56.0767,77.38,90,100,2.75,overcast clouds
646,Paracuru,BR,-3.41,-39.0306,83.1,85,24,8.93,few clouds
647,Ulaangom,MN,49.9811,92.0667,-29.2,97,97,2.17,overcast clouds
648,Hervey Bay,AU,-25.2986,152.8535,80.04,75,15,19.89,few clouds
649,Kribi,CM,2.95,9.9167,79.74,81,92,7.9,overcast clouds
650,Svetlogorsk,BY,52.6333,29.7333,27.45,84,30,10.42,scattered clouds
651,Kolobrzeg,PL,54.1757,15.5834,40.96,66,100,19.01,overcast clouds
652,Garowe,SO,8.4054,48.4845,66.38,80,49,8.39,scattered clouds
653,Piacabucu,BR,-10.4056,-36.4344,81.12,76,89,15.21,overcast clouds
654,Beyneu,KZ,45.3167,55.2,29.07,76,86,14.23,overcast clouds
655,Nishihara,JP,26.1842,127.7558,64.06,94,75,20.71,light rain
656,Mwingi,KE,-0.9344,38.0601,66.92,57,97,0.43,overcast clouds
657,Delijan,IR,33.9905,50.6838,41.47,56,0,2.84,clear sky
658,Sept-Iles,CA,50.2001,-66.3821,-0.94,70,20,8.05,few clouds
659,Asilah,MA,35.465,-6.0348,55.26,72,100,3.0,overcast clouds
660,Nelson Bay,AU,-32.7167,152.15,79.09,66,96,1.99,overcast clouds
661,Nemuro,JP,43.3236,145.575,26.64,90,100,12.01,overcast clouds
662,Zhangye,CN,38.9342,100.4517,26.6,63,100,8.79,overcast clouds
663,Belomorsk,RU,64.5232,34.7668,29.75,95,100,12.46,light snow
664,Svetlaya,RU,46.5389,138.3297,23.2,93,99,16.46,light snow
665,Esmeraldas,BR,-19.7625,-44.3139,70.66,91,18,2.21,few clouds
666,Mehamn,NO,71.0357,27.8492,21.43,93,100,8.61,light snow
667,Monroe,US,43.1501,-77.6831,16.95,69,75,9.22,broken clouds
668,Birjand,IR,32.8663,59.2211,34.27,64,0,4.61,clear sky
669,Awbari,LY,26.5921,12.7805,53.26,27,0,9.71,clear sky
670,Jacareacanga,BR,-6.2222,-57.7528,73.98,97,84,1.03,light rain
671,Mutoko,ZW,-17.397,32.2268,62.15,89,84,1.79,broken clouds
672,Inuvik,CA,68.3499,-133.7218,-26.54,68,75,0.0,mist
673,Murgab,TM,37.4966,61.9714,44.47,65,100,9.22,overcast clouds
674,Junction City,US,39.0286,-96.8314,40.39,37,0,6.91,clear sky
675,Tabas,IR,33.5959,56.9244,47.21,47,0,9.04,clear sky
676,Beaupre,CA,47.0443,-70.8953,5.68,78,84,1.14,broken clouds
677,Namibe,AO,-15.1961,12.1522,75.02,80,100,1.86,overcast clouds
678,Taksimo,RU,56.3444,114.8794,-26.93,91,24,1.5,few clouds
679,Haverfordwest,GB,51.8017,-4.9691,50.56,83,98,4.0,overcast clouds
680,Aklavik,CA,68.2191,-135.0107,-26.57,96,100,8.34,light snow
681,Tongliao,CN,43.6125,122.2653,1.02,95,100,9.95,overcast clouds
682,Bougouni,ML,11.417,-7.479,75.7,13,11,5.64,few clouds
683,Eagle Pass,US,28.7091,-100.4995,65.25,21,0,4.61,clear sky
684,Half Moon Bay,US,37.4636,-122.4286,81.88,49,0,5.75,clear sky
685,San Jeronimo,PE,-11.9472,-75.2829,51.82,84,99,3.6,overcast clouds
686,Neiafu,TO,-18.65,-173.9833,84.88,74,91,12.66,overcast clouds
687,Tadine,NC,-21.55,167.8833,83.08,75,99,6.78,overcast clouds
688,Kiunga,PG,-6.1219,141.2906,79.43,82,94,1.92,overcast clouds
689,Kampot,KH,10.6167,104.1833,80.65,84,17,2.26,few clouds
690,Youghal,IE,51.95,-7.8506,43.02,100,16,10.42,few clouds
691,Gela,IT,37.0803,14.2307,50.58,82,63,5.12,broken clouds
692,Ler,SS,8.3018,30.1418,79.88,20,6,6.93,clear sky
693,Palora,EC,-1.7,-77.9333,76.98,93,100,2.1,light rain
694,Ndele,CF,8.4109,20.6473,72.9,16,100,4.23,overcast clouds
695,Nicoya,CR,10.1483,-85.452,81.95,51,39,15.48,scattered clouds
